#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
27870	27.9700000000112	-14596.643807425316	3358.763438858261	-11237.880368567055	303.6199840833433	8.569761462267888	1.0332707899381675
27880	27.980000000011213	-14625.734951926475	3351.4649524041924	-11274.269999522283	302.9602274850131	8.569761462267888	1.0332707899381675
27890	27.990000000011225	-14689.239617375226	3457.914956897875	-11231.32466047735	312.5829202582292	8.569761462267888	1.0332707899381675
27900	28.000000000011237	-14552.1271372734	3350.21332693356	-11201.91381033984	302.8470851002071	8.643889875031082	1.0244096493267
27910	28.01000000001125	-14621.49884055376	3406.683561999298	-11214.815278554463	307.9517887162707	8.595849611993971	1.0301348436044993
27920	28.02000000001126	-14672.087099574532	3443.509591064814	-11228.577508509718	311.280727643427	8.595849611993971	1.0301348436044993
27930	28.030000000011274	-14632.166079274055	3431.5894689282873	-11200.576610345768	310.2031920088859	8.595849611993971	1.0301348436044993
27940	28.040000000011286	-14617.581587580014	3428.089070596961	-11189.492516983053	309.8867687462806	8.549698770278258	1.035695459409854
27950	28.0500000000113	-14651.721021825448	3438.0364286438567	-11213.684593181591	310.78597369085287	8.581163546966703	1.0318978477958571
27960	28.06000000001131	-14623.310865293344	3376.8430304683616	-11246.467834824984	305.25431332885813	8.581163546966703	1.0318978477958571
27970	28.070000000011323	-14599.726093293802	3378.794645986509	-11220.931447307294	305.4307322649765	8.581163546966703	1.0318978477958571
27980	28.080000000011335	-14583.501282039897	3361.3644117371628	-11222.136870302735	303.85510256026754	8.610884574902958	1.0283361852866315
27990	28.090000000011347	-14697.04315828922	3406.2299370810647	-11290.813221208155	307.9107826755176	8.610884574902958	1.0283361852866315
28000	28.10000000001136	-14698.070306281097	3461.393894793058	-11236.676411488039	312.8974035755543	8.598145462430473	1.0298597801573082
28010	28.11000000001137	-14513.27702903502	3281.0254254545403	-11232.25160358048	296.5927507512061	8.600608682000118	1.0295648276884461
28020	28.120000000011384	-14638.430297918154	3376.816419667639	-11261.613878250515	305.2519078093748	8.657117578243929	1.0228443954547044
28030	28.130000000011396	-14633.127217129462	3407.981012097953	-11225.14620503151	308.0690734805816	8.657117578243929	1.0228443954547044
28040	28.14000000001141	-14662.29267339578	3444.0348691153267	-11218.257804280453	311.32821086641644	8.657117578243929	1.0228443954547044
28050	28.15000000001142	-14616.039820733055	3353.302222171377	-11262.737598561678	303.1263099816295	8.657117578243929	1.0228443954547044
28060	28.160000000011433	-14625.75831276113	3371.042322464285	-11254.715990296845	304.7299504483129	8.657117578243929	1.0228443954547044
28070	28.170000000011445	-14626.96366191566	3400.67713955584	-11226.28652235982	307.40882999950543	8.657117578243929	1.0228443954547044
28080	28.180000000011457	-14599.510123509419	3346.569758070835	-11252.940365438584	302.5177197429126	8.603463465394233	1.0292231996237635
28090	28.19000000001147	-14513.008448002398	3200.790638170325	-11312.217809832073	289.3398181521646	8.642021997495839	1.0246310641496916
28100	28.20000000001148	-14697.191879284754	3429.6036724695928	-11267.58820681516	310.0236832402104	8.642021997495839	1.0246310641496916
28110	28.210000000011494	-14615.984938790018	3411.4438936888923	-11204.541045101125	308.3821053664714	8.642021997495839	1.0246310641496916
28120	28.220000000011506	-14481.364963194	3215.142089626162	-11266.222873567838	290.6371371035925	8.642021997495839	1.0246310641496916
28130	28.23000000001152	-14595.241068722085	3319.011331036873	-11276.229737685213	300.0265382918433	8.642021997495839	1.0246310641496916
28140	28.24000000001153	-14597.168623540609	3384.915818278058	-11212.252805262551	305.98406395015263	8.62610533925884	1.0265216859106918
28150	28.250000000011543	-14488.48053176299	3283.7881604683644	-11204.692371294626	296.84249193607764	8.659859089838083	1.022520586517392
28160	28.260000000011555	-14490.883053083122	3248.992934517975	-11241.890118565147	293.69713021544845	8.726298662477591	1.0147354036568246
28170	28.270000000011567	-14443.271083370531	3221.1628973028987	-11222.108186067633	291.181396193063	8.67605169980382	1.0206121980461953
28180	28.28000000001158	-14461.557990218074	3257.0354746967855	-11204.522515521288	294.4241465610564	8.675242624093348	1.0207073829966375
28190	28.29000000001159	-14533.003721715671	3380.7944093033343	-11152.209312412337	305.6115035867673	8.642124839772451	1.0246188709225306
28200	28.300000000011604	-14511.38313518895	3348.8897710593233	-11162.493364129627	302.7274404688466	8.61499850098645	1.0278451232098633
28210	28.310000000011616	-14541.959194255338	3338.3151668624682	-11203.64402739287	301.77153475640733	8.61499850098645	1.0278451232098633
28220	28.32000000001163	-14649.781280058145	3463.1943320257005	-11186.586948032444	313.0601565451721	8.594017656183683	1.0303544337412223
28230	28.33000000001164	-14558.349485846218	3374.9944012718383	-11183.35508457438	305.08720398119436	8.594017656183683	1.0303544337412223
28240	28.340000000011653	-14651.541702517736	3452.6595563111655	-11198.88214620657	312.1078511825009	8.594017656183683	1.0303544337412223
28250	28.350000000011665	-14555.798648454711	3391.63774061543	-11164.160907839281	306.59170125186637	8.636027778728549	1.025342254862788
28260	28.360000000011677	-14595.11059892095	3391.1599133292775	-11203.950685591673	306.5485074051852	8.597072337612127	1.0299883318370084
28270	28.37000000001169	-14689.085430535615	3495.1744599581366	-11193.910970577479	315.951043656034	8.604922310717848	1.029048709094098
28280	28.3800000000117	-14495.318282987317	3376.0250251572284	-11119.293257830088	305.1803686274621	8.654718547423302	1.023127921165674
28290	28.390000000011714	-14485.653400354586	3312.764469675669	-11172.888930678917	299.4618447724615	8.654718547423302	1.023127921165674
28300	28.400000000011726	-14622.805647391398	3404.363285260724	-11218.442362130674	307.7420441482894	8.654718547423302	1.023127921165674
28310	28.41000000001174	-14562.027167582579	3347.461981423581	-11214.565186158998	302.5983734850087	8.591739041853813	1.030627693946884
28320	28.42000000001175	-14731.207491919205	3494.6616557866028	-11236.545836132602	315.9046880262812	8.591739041853813	1.030627693946884
28330	28.430000000011763	-14484.203515423611	3292.4453741512125	-11191.7581412724	297.625072528144	8.591739041853813	1.030627693946884
28340	28.440000000011775	-14588.331971163298	3354.151207256023	-11234.180763907274	303.20305514173964	8.6693398582162	1.0214023605623397
28350	28.450000000011787	-14589.315485887177	3353.8195880231883	-11235.495897863988	303.1730779706682	8.680218352063175	1.020122286854053
28360	28.4600000000118	-14585.357040662835	3390.2997086130845	-11195.05733204975	306.47074803123905	8.680218352063175	1.020122286854053
28370	28.47000000001181	-14595.27367689387	3391.8352038723947	-11203.438473021475	306.60955121124215	8.680218352063175	1.020122286854053
28380	28.480000000011824	-14646.509632999667	3420.0754488448597	-11226.434184154807	309.1623665211421	8.703216851741255	1.0174265845079578
28390	28.490000000011836	-14489.462060868946	3282.6705987849728	-11206.791462083973	296.74146842945083	8.66547403272506	1.0218580267229282
28400	28.50000000001185	-14630.666608274587	3395.869039748422	-11234.797568526164	306.974195285399	8.66547403272506	1.0218580267229282
28410	28.51000000001186	-14554.43442831208	3369.806867587881	-11184.6275607242	304.61826982634057	8.741222376048103	1.0130029662627675
28420	28.520000000011873	-14435.28396312421	3195.381324576155	-11239.902638548054	288.8508359010293	8.742334645411818	1.0128740839663986
28430	28.530000000011885	-14651.905911184987	3350.29092315297	-11301.614988032017	302.85409951587854	8.719518127780463	1.0155244895342856
28440	28.540000000011897	-14530.69015288596	3293.393588224286	-11237.296564661674	297.7107876274699	8.79082396609634	1.0072871701048647
28450	28.55000000001191	-14453.269846511248	3215.3309468384646	-11237.938899672783	290.6542091078694	8.787629318496505	1.007653358461666
28460	28.56000000001192	-14664.10372992742	3401.3948829703945	-11262.708846957024	307.4737113905501	8.765474694470127	1.0102001893046915
28470	28.570000000011934	-14521.647341903707	3316.057914554914	-11205.589427348792	299.75956019661055	8.784309779152265	1.008034144778732
28480	28.580000000011946	-14653.804710588274	3404.0956491179527	-11249.709061470321	307.7178508155681	8.748807272561326	1.0121247296726452
28490	28.59000000001196	-14607.533116965626	3370.004711527943	-11237.528405437683	304.6361541980822	8.675942919025555	1.0206249946943804
28500	28.60000000001197	-14639.041757879797	3441.985208164308	-11197.05654971549	311.14292898019465	8.675942919025555	1.0206249946943804
28510	28.610000000011983	-14526.396672892462	3277.893107254644	-11248.503565637819	296.30960059213453	8.675942919025555	1.0206249946943804
28520	28.620000000011995	-14677.132420967144	3418.1075136221	-11259.024907345043	308.98447234315427	8.623885422511782	1.026785927904889
28530	28.630000000012007	-14605.937093773367	3379.6999115477447	-11226.237182225623	305.51256497522746	8.623885422511782	1.026785927904889
28540	28.64000000001202	-14655.554419646143	3443.3524491572384	-11212.201970488904	311.26652258720753	8.63987334466786	1.0248858799723077
28550	28.65000000001203	-14531.515753615702	3354.9483889767407	-11176.567364638962	303.27511746639027	8.705148736361751	1.0172007927575095
28560	28.660000000012044	-14519.313355142383	3288.475463656094	-11230.83789148629	297.2662070756399	8.674218662137864	1.0208278740251187
28570	28.670000000012056	-14683.576149871029	3457.8392150352124	-11225.736934835817	312.57607346965517	8.64415579726779	1.0243781351671173
28580	28.68000000001207	-14538.452928026378	3416.5280894529933	-11121.924838573384	308.8416981496707	8.720676032956126	1.0153896512421623
28590	28.69000000001208	-14511.345698464813	3319.0966641348305	-11192.249034329983	300.0342520931619	8.720676032956126	1.0153896512421623
28600	28.700000000012093	-14627.856081262433	3372.0298618925904	-11255.826219369843	304.81922041655025	8.722316790894071	1.0151986459541955
28610	28.710000000012105	-14636.598737573337	3382.424517279346	-11254.17422029399	305.75885941183225	8.632725256063374	1.0257345082863367
28620	28.720000000012117	-14512.402717542498	3274.5724160969708	-11237.830301445527	296.0094222036318	8.706010374119076	1.01710011993814
28630	28.73000000001213	-14648.722087731465	3405.2031566825135	-11243.518931048951	307.8179654664643	8.673130844417342	1.0209559102176873
28640	28.74000000001214	-14557.370853873426	3258.1970821009027	-11299.173771772523	294.5291516404463	8.673130844417342	1.0209559102176873
28650	28.750000000012154	-14751.297610428042	3448.500252290434	-11302.797358137608	311.7318652449496	8.673130844417342	1.0209559102176873
28660	28.760000000012166	-14694.689954605781	3449.474795166896	-11245.215159438885	311.81996037222666	8.706647264022642	1.0170257192213474
28670	28.77000000001218	-14514.929870494792	3226.2791614758594	-11288.650709018933	291.6438878436475	8.695583481786484	1.0183197268183772
28680	28.78000000001219	-14703.195426195032	3369.138971580182	-11334.05645461485	304.5578944593585	8.695583481786484	1.0183197268183772
28690	28.790000000012203	-14727.53043556407	3421.0031444096635	-11306.527291154405	309.2462268220377	8.729956142237818	1.0143102727466125
28700	28.800000000012215	-14616.730040116045	3335.589748720604	-11281.14029139544	301.5251668808732	8.720539867678427	1.015405505858497
28710	28.810000000012227	-14607.22737388609	3294.6128897672547	-11312.614484118834	297.82100804692135	8.629386390882877	1.0261313834613515
28720	28.82000000001224	-14591.498264103246	3265.9520445690496	-11325.546219534197	295.23017200821175	8.629386390882877	1.0261313834613515
28730	28.83000000001225	-14605.467657705194	3315.702144614353	-11289.76551309084	299.7273998895044	8.683891164148472	1.0196908307944574
28740	28.840000000012264	-14554.424066653817	3257.7190900490446	-11296.704976604773	294.4859428995453	8.683891164148472	1.0196908307944574
28750	28.850000000012276	-14575.380013205251	3242.326577091461	-11333.05343611379	293.0945157793392	8.683891164148472	1.0196908307944574
28760	28.86000000001229	-14613.839731878015	3330.743609705015	-11283.096122173	301.0870935608662	8.683891164148472	1.0196908307944574
28770	28.8700000000123	-14559.618115349473	3257.700117893568	-11301.917997455905	294.48422788577653	8.700476123955816	1.0177470829806936
28780	28.880000000012313	-14567.239302002241	3198.4456012589535	-11368.793700743288	289.12783535472545	8.707735212878525	1.0168986515119396
28790	28.890000000012325	-14696.163799521111	3315.946140682093	-11380.217658839018	299.74945624552714	8.621029141904318	1.0271261180011777
28800	28.900000000012337	-14658.13518783401	3326.71539832862	-11331.419789505391	300.72295792099476	8.706295282229476	1.017066835967879
28810	28.91000000001235	-14599.927156520731	3271.280438237226	-11328.646718283504	295.71183939270355	8.672655739506666	1.021011840163611
28820	28.92000000001236	-14619.007595669023	3314.170484249128	-11304.837111419896	299.588943369962	8.605469447588295	1.0289832820428884
28830	28.930000000012374	-14638.271282705979	3364.8304083461926	-11273.440874359785	304.16841603244956	8.687323938235554	1.0192879025410997
28840	28.940000000012386	-14547.353472681083	3272.0958416530048	-11275.257631028078	295.78554889223426	8.687323938235554	1.0192879025410997
28850	28.9500000000124	-14688.179874465677	3376.9908645479077	-11311.189009917769	305.2676769913178	8.670857783044987	1.0212235533391014
28860	28.96000000001241	-14555.9834970038	3227.1959274013234	-11328.787569602475	291.72676014494664	8.67646286834253	1.0205638322971076
28870	28.970000000012423	-14567.639482144179	3186.5848667711175	-11381.054615373061	288.05566814736846	8.719719800139377	1.0155010021718436
28880	28.980000000012435	-14696.669953240298	3323.0487491003983	-11373.6212041399	300.39150618270554	8.719256319059934	1.015554982176954
28890	28.990000000012447	-14579.531629717972	3255.440270080839	-11324.091359637134	294.2799458726423	8.663926646476	1.0220405316220995
28900	29.00000000001246	-14601.848657857337	3246.090399191127	-11355.75825866621	293.43475159135625	8.663926646476	1.0220405316220995
28910	29.01000000001247	-14572.053173403554	3171.736155753508	-11400.317017650046	286.71339874230506	8.623948636733846	1.0267784014832468
